epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
379,198.233,0.31647,0.28447,0.86041,0.91667,1,0.995,0.97576,0.3588,0.87947,0.9016,0.000157225,0.000157225,0.000157225
380,198.705,0.29251,0.29489,0.84946,1,1,0.995,0.97669,0.38214,0.91979,0.90285,0.000155987,0.000155987,0.000155987
381,199.175,0.29219,0.29108,0.86468,1,1,0.995,0.97669,0.35715,0.94459,0.89944,0.00015475,0.00015475,0.00015475
382,199.668,0.29989,0.27071,0.84556,1,1,0.995,0.97669,0.30099,0.98028,0.89744,0.000153512,0.000153512,0.000153512
383,200.14,0.29245,0.26762,0.84032,1,1,0.995,0.97669,0.29524,0.99322,0.8974,0.000152275,0.000152275,0.000152275
384,200.607,0.28602,0.28541,0.86717,1,1,0.995,0.97669,0.30541,1.01252,0.89862,0.000151038,0.000151038,0.000151038
385,201.073,0.29543,0.27937,0.8529,0.91667,1,0.995,0.97576,0.32112,1.0177,0.89912,0.0001498,0.0001498,0.0001498
386,201.545,0.3344,0.29387,0.86902,0.91667,1,0.995,0.97576,0.32992,1.02527,0.89809,0.000148563,0.000148563,0.000148563
387,202.012,0.27376,0.26973,0.84349,0.91667,1,0.995,0.97576,0.31581,1.00504,0.89697,0.000147325,0.000147325,0.000147325
388,202.484,0.2822,0.26855,0.84476,0.91667,1,0.995,0.97576,0.30317,0.93403,0.89668,0.000146087,0.000146087,0.000146087
389,202.956,0.30609,0.29577,0.83851,0.91667,1,0.995,0.98314,0.30836,0.91715,0.89827,0.00014485,0.00014485,0.00014485
390,203.425,0.28372,0.27829,0.83119,0.91667,1,0.995,0.97576,0.32076,0.93231,0.90101,0.000143613,0.000143613,0.000143613
391,203.896,0.28026,0.27432,0.8314,0.91667,1,0.995,0.97576,0.33949,0.93467,0.90361,0.000142375,0.000142375,0.000142375
392,204.365,0.30098,0.28734,0.85448,0.66236,0.66667,0.66333,0.65147,0.34426,0.94719,0.9034,0.000141137,0.000141137,0.000141137
393,204.841,0.29628,0.27395,0.87836,0.66237,0.66667,0.66333,0.6441,0.33326,0.99007,0.90355,0.0001399,0.0001399,0.0001399
394,205.315,0.25658,0.26145,0.83337,0.6624,0.66667,0.66333,0.65147,0.3163,0.99102,0.90117,0.000138662,0.000138662,0.000138662
395,205.795,0.27976,0.27565,0.86705,0.66245,0.66667,0.66333,0.65147,0.31805,1.04882,0.90345,0.000137425,0.000137425,0.000137425
396,206.266,0.28028,0.2664,0.84658,0.66239,0.66667,0.66333,0.63217,0.33764,1.04768,0.90583,0.000136187,0.000136187,0.000136187
397,206.744,0.30206,0.26722,0.85793,0.66667,0.66667,0.66333,0.63404,0.36686,1.07712,0.90594,0.00013495,0.00013495,0.00013495
398,207.217,0.30099,0.27011,0.85692,0.66667,0.66667,0.66333,0.63404,0.37352,1.04948,0.9047,0.000133712,0.000133712,0.000133712
399,207.69,0.31349,0.27178,0.87323,0.66667,0.66667,0.66333,0.63404,0.36324,1.02543,0.90423,0.000132475,0.000132475,0.000132475
400,208.16,0.26491,0.25566,0.83709,0.66667,0.66667,0.66333,0.63404,0.36136,0.99339,0.90896,0.000131237,0.000131237,0.000131237
401,208.631,0.27976,0.27147,0.83562,0.66667,0.66667,0.66333,0.62293,0.36616,0.97288,0.91488,0.00013,0.00013,0.00013
402,209.102,0.29899,0.27105,0.85866,0.66667,0.66667,0.66333,0.62665,0.37433,1.00287,0.91536,0.000128762,0.000128762,0.000128762
403,209.574,0.2936,0.26271,0.85549,0.66667,0.66667,0.66333,0.63409,0.38773,1.00991,0.91462,0.000127525,0.000127525,0.000127525
404,210.043,0.28639,0.27461,0.86055,0.66667,0.66667,0.66333,0.63409,0.39421,1.03517,0.91426,0.000126287,0.000126287,0.000126287
405,210.512,0.31309,0.2698,0.86095,0.66667,0.66667,0.66333,0.63409,0.3626,1.03643,0.91019,0.00012505,0.00012505,0.00012505
406,210.981,0.26554,0.25809,0.83717,0.66667,0.66667,0.66333,0.64502,0.35562,1.06297,0.91136,0.000123812,0.000123812,0.000123812
407,211.455,0.31448,0.27046,0.87316,0.66667,0.66667,0.66333,0.63409,0.35722,1.0729,0.91346,0.000122575,0.000122575,0.000122575
408,211.938,0.27467,0.25089,0.85551,0.66667,0.66667,0.66333,0.63409,0.34779,1.06188,0.91126,0.000121338,0.000121338,0.000121338
409,212.41,0.28955,0.27179,0.85569,0.66667,0.66667,0.66333,0.63409,0.34582,1.04995,0.90816,0.0001201,0.0001201,0.0001201
410,212.886,0.2865,0.269,0.84099,0.66667,0.66667,0.66333,0.64502,0.35132,1.04348,0.9091,0.000118863,0.000118863,0.000118863
411,213.371,0.27772,0.26463,0.84557,0.66667,0.66667,0.66333,0.64502,0.34869,1.05331,0.91151,0.000117625,0.000117625,0.000117625
412,213.853,0.26011,0.24251,0.83376,0.66667,0.66667,0.66333,0.64502,0.34925,1.04054,0.9144,0.000116388,0.000116388,0.000116388
413,214.327,0.25204,0.24418,0.84565,0.66667,0.66667,0.66333,0.63017,0.35869,1.03829,0.91833,0.00011515,0.00011515,0.00011515
414,214.798,0.28313,0.25062,0.86527,0.66667,0.66667,0.66333,0.63409,0.35129,1.02726,0.91736,0.000113913,0.000113913,0.000113913
415,215.267,0.27302,0.24996,0.85276,0.66667,0.66667,0.66333,0.63409,0.33855,1.00818,0.91472,0.000112675,0.000112675,0.000112675
416,215.735,0.28022,0.25838,0.84498,0.66667,0.66667,0.66333,0.64502,0.34127,0.97277,0.91412,0.000111438,0.000111438,0.000111438
417,216.209,0.25322,0.25826,0.8394,0.66667,0.66667,0.66333,0.64502,0.33955,0.92835,0.91657,0.0001102,0.0001102,0.0001102
418,216.686,0.2528,0.25806,0.85622,0.66667,0.66667,0.66333,0.63944,0.34085,0.93158,0.91702,0.000108963,0.000108963,0.000108963
419,217.151,0.28607,0.27713,0.85311,0.66667,0.66667,0.66333,0.63944,0.35346,0.94771,0.91497,0.000107725,0.000107725,0.000107725
420,217.621,0.30114,0.28539,0.85549,0.66667,0.66667,0.66333,0.63944,0.3631,0.91193,0.91141,0.000106488,0.000106488,0.000106488
421,218.092,0.25596,0.24744,0.82683,0.66667,0.66667,0.66333,0.63944,0.36321,0.92021,0.91142,0.00010525,0.00010525,0.00010525
422,218.561,0.28003,0.26412,0.86101,0.66667,0.66667,0.66333,0.64502,0.36904,0.92721,0.91006,0.000104013,0.000104013,0.000104013
423,219.037,0.29803,0.2706,0.85004,1,1,0.995,0.97669,0.37268,0.91614,0.90994,0.000102775,0.000102775,0.000102775
424,219.504,0.29741,0.27071,0.8486,1,1,0.995,0.97669,0.36541,0.8927,0.91014,0.000101538,0.000101538,0.000101538
425,219.98,0.26792,0.27422,0.85242,0.66667,0.66667,0.66333,0.62479,0.36577,0.95126,0.91302,0.0001003,0.0001003,0.0001003
426,220.449,0.27796,0.29381,0.85917,0.66206,0.66667,0.66333,0.62293,0.37346,0.96799,0.91467,9.90625e-05,9.90625e-05,9.90625e-05
427,220.914,0.26599,0.26037,0.84326,0.66205,0.66667,0.66333,0.63961,0.38336,0.92208,0.91381,9.7825e-05,9.7825e-05,9.7825e-05
428,221.386,0.25307,0.2558,0.83853,0.662,0.66667,0.66333,0.63961,0.37543,0.94342,0.9133,9.65875e-05,9.65875e-05,9.65875e-05
429,221.852,0.26643,0.25361,0.84827,0.66197,0.66667,0.66333,0.63224,0.36282,0.97141,0.91137,9.535e-05,9.535e-05,9.535e-05
430,222.331,0.24632,0.24774,0.83359,0.66193,0.66667,0.66333,0.6441,0.34947,0.95683,0.91004,9.41125e-05,9.41125e-05,9.41125e-05
431,222.813,0.25627,0.25917,0.82353,0.66193,0.66667,0.66333,0.63851,0.34791,0.93549,0.90814,9.2875e-05,9.2875e-05,9.2875e-05
432,223.283,0.26682,0.25043,0.86145,0.66212,0.66667,0.66333,0.63851,0.34435,0.93469,0.90663,9.16375e-05,9.16375e-05,9.16375e-05
433,223.755,0.24675,0.24078,0.84205,0.66236,0.66667,0.66333,0.63851,0.34866,0.9042,0.90644,9.04e-05,9.04e-05,9.04e-05
434,224.226,0.26649,0.24556,0.84853,0.66238,0.66667,0.66333,0.6441,0.3484,0.88879,0.90633,8.91625e-05,8.91625e-05,8.91625e-05
435,224.695,0.28492,0.29017,0.84764,0.66667,0.66667,0.66333,0.63944,0.35465,0.89101,0.90681,8.7925e-05,8.7925e-05,8.7925e-05
436,225.164,0.25624,0.25211,0.82881,0.66667,0.66667,0.66333,0.63944,0.36018,0.89956,0.90931,8.66875e-05,8.66875e-05,8.66875e-05
437,225.633,0.28764,0.25925,0.84648,0.66667,0.66667,0.66333,0.63944,0.35639,0.89758,0.91049,8.545e-05,8.545e-05,8.545e-05
438,226.103,0.24188,0.23746,0.83439,0.66667,0.66667,0.66333,0.64502,0.35392,0.89663,0.90869,8.42125e-05,8.42125e-05,8.42125e-05
439,226.572,0.27166,0.27502,0.84865,0.66667,0.66667,0.66333,0.64502,0.35499,0.88668,0.90528,8.2975e-05,8.2975e-05,8.2975e-05
440,227.05,0.23444,0.23272,0.83587,0.66667,0.66667,0.66333,0.64502,0.35355,0.87678,0.90322,8.17375e-05,8.17375e-05,8.17375e-05
441,227.518,0.24295,0.23292,0.82297,0.66667,0.66667,0.66333,0.64502,0.35399,0.89292,0.90337,8.05e-05,8.05e-05,8.05e-05
442,227.987,0.26634,0.25472,0.87089,0.66667,0.66667,0.66333,0.64502,0.35171,0.89412,0.90344,7.92625e-05,7.92625e-05,7.92625e-05
443,228.454,0.26073,0.25528,0.84893,0.66667,0.66667,0.66333,0.64502,0.35439,0.90003,0.9055,7.8025e-05,7.8025e-05,7.8025e-05
444,228.919,0.25222,0.24724,0.85454,0.66667,0.66667,0.66333,0.64502,0.35396,0.89593,0.90378,7.67875e-05,7.67875e-05,7.67875e-05
445,229.386,0.24721,0.24535,0.84937,0.66667,0.66667,0.66333,0.64502,0.34756,0.90389,0.90351,7.555e-05,7.555e-05,7.555e-05
446,229.854,0.25506,0.25465,0.84304,0.66667,0.66667,0.66333,0.64502,0.34564,0.92626,0.90291,7.43125e-05,7.43125e-05,7.43125e-05
447,230.325,0.23968,0.25058,0.84358,0.66667,0.66667,0.66333,0.64502,0.3435,0.92859,0.90399,7.3075e-05,7.3075e-05,7.3075e-05
448,230.796,0.25183,0.25075,0.83917,0.66667,0.66667,0.66333,0.63409,0.33847,0.92386,0.90568,7.18375e-05,7.18375e-05,7.18375e-05
449,231.263,0.27231,0.26402,0.86469,0.66667,0.66667,0.66333,0.63409,0.33507,0.91448,0.90598,7.06e-05,7.06e-05,7.06e-05
450,231.732,0.26284,0.25213,0.85782,0.66667,0.66667,0.66333,0.63409,0.32565,0.93072,0.90361,6.93625e-05,6.93625e-05,6.93625e-05
451,232.202,0.24613,0.23183,0.83609,0.66667,0.66667,0.66333,0.63409,0.32367,0.94641,0.90363,6.8125e-05,6.8125e-05,6.8125e-05
452,232.671,0.24761,0.23967,0.85138,0.66667,0.66667,0.66333,0.63409,0.32049,0.95047,0.90488,6.68875e-05,6.68875e-05,6.68875e-05
453,233.145,0.24899,0.25141,0.84924,0.66667,0.66667,0.66333,0.63409,0.32142,0.9548,0.9047,6.565e-05,6.565e-05,6.565e-05
454,233.62,0.27067,0.23951,0.86005,0.66667,0.66667,0.66333,0.63409,0.32059,0.9567,0.90481,6.44125e-05,6.44125e-05,6.44125e-05
455,234.091,0.24744,0.25605,0.84851,0.66667,0.66667,0.66333,0.63409,0.3191,0.96343,0.90368,6.3175e-05,6.3175e-05,6.3175e-05
456,234.559,0.24962,0.24499,0.83446,0.66667,0.66667,0.66333,0.64502,0.32089,0.95134,0.90329,6.19375e-05,6.19375e-05,6.19375e-05
457,235.027,0.24135,0.23249,0.82585,0.66667,0.66667,0.66333,0.63409,0.32424,0.96971,0.9034,6.07e-05,6.07e-05,6.07e-05
458,235.493,0.25266,0.23734,0.836,0.66667,0.66667,0.66333,0.64502,0.33162,0.9878,0.90416,5.94625e-05,5.94625e-05,5.94625e-05
459,235.963,0.28526,0.28678,0.86015,0.66667,0.66667,0.66333,0.64502,0.3331,0.98804,0.90442,5.8225e-05,5.8225e-05,5.8225e-05
460,236.446,0.23457,0.22447,0.85707,0.66667,0.66667,0.66333,0.64502,0.33418,0.99421,0.90295,5.69875e-05,5.69875e-05,5.69875e-05
461,236.945,0.25496,0.24679,0.85078,0.66667,0.66667,0.66333,0.64502,0.33432,0.97768,0.90242,5.575e-05,5.575e-05,5.575e-05
462,237.418,0.24544,0.23576,0.85179,0.66667,0.66667,0.66333,0.64502,0.32658,0.98582,0.90201,5.45125e-05,5.45125e-05,5.45125e-05
463,237.893,0.24914,0.23441,0.82615,0.66667,0.66667,0.66333,0.63944,0.32692,0.97337,0.9025,5.3275e-05,5.3275e-05,5.3275e-05
464,238.364,0.26034,0.24603,0.86669,0.66667,0.66667,0.66333,0.63944,0.32786,0.95129,0.90277,5.20375e-05,5.20375e-05,5.20375e-05
465,238.835,0.24103,0.23096,0.84229,0.66667,0.66667,0.66333,0.63944,0.33014,0.95485,0.90388,5.08e-05,5.08e-05,5.08e-05
466,239.316,0.22559,0.2301,0.84045,0.66667,0.66667,0.66333,0.64502,0.32632,0.94927,0.90431,4.95625e-05,4.95625e-05,4.95625e-05
467,239.791,0.23913,0.22976,0.83321,0.66667,0.66667,0.66333,0.64502,0.32715,0.95628,0.90303,4.8325e-05,4.8325e-05,4.8325e-05
468,240.28,0.25446,0.24384,0.83838,0.66667,0.66667,0.66333,0.64502,0.33061,0.95336,0.90382,4.70875e-05,4.70875e-05,4.70875e-05
469,240.761,0.2423,0.23644,0.84632,0.66667,0.66667,0.66333,0.64502,0.33203,0.93296,0.90509,4.585e-05,4.585e-05,4.585e-05
470,241.245,0.21307,0.22089,0.82797,0.66667,0.66667,0.66333,0.64502,0.33178,0.92473,0.90471,4.46125e-05,4.46125e-05,4.46125e-05
471,241.734,0.25624,0.23886,0.85579,0.66667,0.66667,0.66333,0.64502,0.33308,0.91567,0.90662,4.3375e-05,4.3375e-05,4.3375e-05
472,242.237,0.23454,0.2384,0.84066,0.66667,0.66667,0.66333,0.64502,0.33608,0.93199,0.90736,4.21375e-05,4.21375e-05,4.21375e-05
473,242.722,0.22719,0.23385,0.84116,0.66667,0.66667,0.66333,0.64502,0.33721,0.9365,0.9076,4.09e-05,4.09e-05,4.09e-05
474,243.23,0.23932,0.22786,0.82818,0.66667,0.66667,0.66333,0.64502,0.34129,0.94006,0.90737,3.96625e-05,3.96625e-05,3.96625e-05
475,243.7,0.23087,0.24165,0.83238,0.66667,0.66667,0.66333,0.64502,0.34164,0.93784,0.90667,3.8425e-05,3.8425e-05,3.8425e-05
