epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,171.071,0.29481,0.26854,0.87192,0.9735,0.98718,0.98718,0.95868,0.28801,0.27236,0.81822,0.000372616,0.000372616,0.000372616
187,171.988,0.30042,0.26999,0.85702,0.97269,0.98718,0.98897,0.96256,0.28167,0.24915,0.82053,0.000371451,0.000371451,0.000371451
188,172.898,0.30765,0.27715,0.87577,0.97054,0.9848,0.98618,0.95583,0.29242,0.23883,0.82977,0.000370287,0.000370287,0.000370287
189,173.809,0.29979,0.26629,0.87353,0.96883,0.98718,0.98531,0.95724,0.30309,0.26764,0.83629,0.000369123,0.000369123,0.000369123
190,174.723,0.28925,0.26405,0.86345,0.97316,0.98718,0.98465,0.9649,0.29501,0.30067,0.83806,0.000367959,0.000367959,0.000367959
191,175.64,0.3081,0.27704,0.87975,0.95871,0.97863,0.98464,0.96039,0.29265,0.30443,0.83091,0.000366794,0.000366794,0.000366794
192,176.554,0.30225,0.27153,0.87995,0.96569,0.97863,0.98429,0.9544,0.30271,0.28017,0.82804,0.00036563,0.00036563,0.00036563
193,177.464,0.29238,0.25804,0.87332,0.9734,0.98042,0.98662,0.96393,0.29952,0.26487,0.82938,0.000364466,0.000364466,0.000364466
194,178.382,0.29633,0.26409,0.85584,0.96449,0.97875,0.98533,0.95205,0.32199,0.28751,0.84135,0.000363302,0.000363302,0.000363302
195,179.301,0.29452,0.27309,0.86467,0.975,0.98067,0.99415,0.97188,0.31052,0.22403,0.83922,0.000362137,0.000362137,0.000362137
196,180.212,0.28808,0.2607,0.87023,0.96631,0.98369,0.99346,0.96252,0.30862,0.2521,0.83183,0.000360973,0.000360973,0.000360973
197,181.127,0.28671,0.27047,0.86187,0.96759,0.98146,0.99415,0.9514,0.3119,0.24062,0.83348,0.000359809,0.000359809,0.000359809
198,182.045,0.2842,0.25671,0.86023,0.96571,0.9866,0.99324,0.95999,0.30588,0.24528,0.83396,0.000358645,0.000358645,0.000358645
199,182.959,0.30045,0.25641,0.87312,0.96523,0.98718,0.98068,0.96154,0.29082,0.25732,0.82152,0.00035748,0.00035748,0.00035748
200,183.872,0.27964,0.25472,0.85653,0.97252,0.98718,0.98511,0.96332,0.2864,0.23597,0.82535,0.000356316,0.000356316,0.000356316
201,184.786,0.29897,0.27143,0.86725,0.9735,0.98718,0.98718,0.96361,0.28499,0.26679,0.82338,0.000355152,0.000355152,0.000355152
202,185.7,0.29337,0.26485,0.87238,0.97142,0.98683,0.98662,0.96447,0.29437,0.25602,0.82511,0.000353988,0.000353988,0.000353988
203,186.611,0.30613,0.26738,0.87697,0.97535,0.98854,0.995,0.97624,0.28556,0.23053,0.82384,0.000352824,0.000352824,0.000352824
204,187.533,0.29243,0.2652,0.85668,0.97575,0.9884,0.995,0.97271,0.27273,0.23089,0.82071,0.000351659,0.000351659,0.000351659
205,188.447,0.30849,0.27675,0.88126,0.97719,0.98147,0.995,0.97572,0.26802,0.23368,0.81696,0.000350495,0.000350495,0.000350495
206,189.358,0.28469,0.25563,0.86173,0.97238,0.98145,0.995,0.9721,0.28544,0.2369,0.82024,0.000349331,0.000349331,0.000349331
207,190.272,0.29707,0.2591,0.86594,0.97144,0.9762,0.9924,0.9718,0.28992,0.23788,0.82126,0.000348167,0.000348167,0.000348167
208,191.188,0.30435,0.26586,0.86422,0.97703,0.98829,0.995,0.96437,0.30255,0.23271,0.82985,0.000347002,0.000347002,0.000347002
209,192.102,0.28198,0.25814,0.87286,0.97709,0.98805,0.995,0.97156,0.28777,0.2327,0.82375,0.000345838,0.000345838,0.000345838
210,193.012,0.2722,0.24239,0.8622,0.97934,0.98333,0.995,0.96855,0.29497,0.23401,0.82206,0.000344674,0.000344674,0.000344674
211,193.93,0.29165,0.25676,0.86246,0.97458,0.98877,0.995,0.9683,0.28745,0.22622,0.82134,0.00034351,0.00034351,0.00034351
212,194.844,0.27486,0.24295,0.85914,0.97951,0.98826,0.995,0.96884,0.2938,0.23106,0.81893,0.000342345,0.000342345,0.000342345
213,195.76,0.27573,0.24505,0.86151,0.97641,0.98415,0.99324,0.96266,0.28403,0.24744,0.81425,0.000341181,0.000341181,0.000341181
214,196.675,0.29062,0.24724,0.86025,0.96967,0.98718,0.9909,0.96124,0.29197,0.23165,0.82939,0.000340017,0.000340017,0.000340017
215,197.588,0.28165,0.26424,0.87309,0.96606,0.98718,0.99324,0.98001,0.28139,0.23133,0.81326,0.000338853,0.000338853,0.000338853
216,198.507,0.27678,0.24832,0.86222,0.95969,0.98901,0.995,0.98443,0.27255,0.23481,0.81055,0.000337688,0.000337688,0.000337688
217,199.428,0.26346,0.23848,0.84899,0.97218,0.98836,0.995,0.96967,0.29457,0.24011,0.82062,0.000336524,0.000336524,0.000336524
218,200.341,0.295,0.25779,0.87332,0.97064,0.98873,0.995,0.96716,0.28769,0.23603,0.82131,0.00033536,0.00033536,0.00033536
219,201.253,0.27048,0.24356,0.85567,0.97423,0.98846,0.995,0.97363,0.27303,0.22729,0.81145,0.000334196,0.000334196,0.000334196
220,202.163,0.29427,0.25072,0.86693,0.97195,0.98843,0.995,0.97341,0.27365,0.22044,0.81134,0.000333031,0.000333031,0.000333031
221,203.085,0.29072,0.25637,0.86968,0.97187,0.98811,0.995,0.97456,0.2721,0.21244,0.81291,0.000331867,0.000331867,0.000331867
222,204.001,0.28143,0.24359,0.87286,0.9762,0.98816,0.98588,0.9598,0.29066,0.23699,0.82449,0.000330703,0.000330703,0.000330703
223,204.92,0.29138,0.24614,0.87088,0.9728,0.9884,0.98407,0.96003,0.29426,0.24181,0.82717,0.000329539,0.000329539,0.000329539
224,205.856,0.28132,0.25747,0.86377,0.96868,0.98831,0.98407,0.95367,0.29546,0.23907,0.83164,0.000328374,0.000328374,0.000328374
225,206.77,0.26424,0.25419,0.85731,0.96803,0.98171,0.98951,0.96601,0.28979,0.23509,0.83021,0.00032721,0.00032721,0.00032721
226,207.689,0.27132,0.24907,0.85971,0.95748,0.97955,0.98616,0.951,0.30002,0.26945,0.83544,0.000326046,0.000326046,0.000326046
227,208.603,0.26778,0.25894,0.8485,0.96107,0.98718,0.98897,0.95825,0.30541,0.26919,0.83296,0.000324882,0.000324882,0.000324882
228,209.521,0.28497,0.24905,0.86741,0.96599,0.98843,0.995,0.96366,0.29854,0.24283,0.83017,0.000323718,0.000323718,0.000323718
229,210.434,0.28501,0.25281,0.8739,0.96602,0.98892,0.995,0.96642,0.29168,0.2268,0.82838,0.000322553,0.000322553,0.000322553
230,211.351,0.26998,0.25417,0.85259,0.96908,0.98718,0.98897,0.95679,0.2914,0.24974,0.82651,0.000321389,0.000321389,0.000321389
231,212.27,0.27227,0.24524,0.84927,0.97068,0.98718,0.98792,0.95697,0.29313,0.27356,0.82919,0.000320225,0.000320225,0.000320225
232,213.183,0.26728,0.24117,0.86184,0.968,0.98718,0.98067,0.95303,0.30937,0.28657,0.83599,0.000319061,0.000319061,0.000319061
233,214.099,0.26031,0.23515,0.85034,0.96488,0.98156,0.98243,0.95373,0.31558,0.30507,0.83509,0.000317896,0.000317896,0.000317896
234,215.015,0.28903,0.24777,0.86781,0.96878,0.98718,0.98897,0.957,0.31908,0.29814,0.83727,0.000316732,0.000316732,0.000316732
235,215.927,0.27245,0.2527,0.86029,0.97516,0.98718,0.98897,0.96716,0.3079,0.26377,0.83212,0.000315568,0.000315568,0.000315568
236,216.841,0.28196,0.24124,0.85947,0.97331,0.98718,0.99324,0.96666,0.2904,0.2345,0.82977,0.000314404,0.000314404,0.000314404
237,217.754,0.2642,0.23609,0.86119,0.97709,0.98871,0.995,0.96812,0.28454,0.21976,0.82834,0.000313239,0.000313239,0.000313239
238,218.674,0.26746,0.24707,0.86385,0.9755,0.98876,0.995,0.9733,0.28198,0.21848,0.82535,0.000312075,0.000312075,0.000312075
239,219.587,0.27216,0.2334,0.85036,0.9635,0.98887,0.995,0.96909,0.28864,0.22842,0.82432,0.000310911,0.000310911,0.000310911
240,220.5,0.27303,0.23477,0.85854,0.96991,0.98887,0.995,0.96805,0.30266,0.24609,0.83412,0.000309747,0.000309747,0.000309747
241,221.409,0.26859,0.24024,0.85527,0.97542,0.98401,0.98897,0.9544,0.29786,0.24209,0.82983,0.000308582,0.000308582,0.000308582
242,222.323,0.26622,0.24462,0.85378,0.96343,0.9795,0.98897,0.95759,0.28997,0.25602,0.82235,0.000307418,0.000307418,0.000307418
243,223.239,0.27064,0.24289,0.86723,0.95496,0.98063,0.98897,0.95878,0.28727,0.25274,0.82742,0.000306254,0.000306254,0.000306254
244,224.154,0.25927,0.23418,0.86551,0.94968,0.97353,0.97765,0.94316,0.28633,0.29778,0.82521,0.00030509,0.00030509,0.00030509
245,225.07,0.26585,0.24571,0.86348,0.96701,0.98324,0.98897,0.96056,0.29173,0.25336,0.83068,0.000303925,0.000303925,0.000303925
246,225.986,0.27282,0.24121,0.86662,0.96676,0.98718,0.98897,0.96129,0.29275,0.27416,0.83339,0.000302761,0.000302761,0.000302761
247,226.902,0.26218,0.23679,0.85478,0.97104,0.98718,0.98897,0.96538,0.28785,0.2812,0.83527,0.000301597,0.000301597,0.000301597
248,227.82,0.27679,0.23961,0.85927,0.97295,0.98272,0.98897,0.95802,0.30012,0.30572,0.84004,0.000300433,0.000300433,0.000300433
249,228.735,0.27818,0.23949,0.85924,0.95833,0.98007,0.98534,0.95122,0.30017,0.29752,0.84599,0.000299268,0.000299268,0.000299268
250,229.674,0.27438,0.24319,0.85864,0.9645,0.97911,0.98299,0.94794,0.30147,0.28958,0.84071,0.000298104,0.000298104,0.000298104
251,230.597,0.27567,0.24825,0.86235,0.96862,0.98718,0.98335,0.94058,0.30362,0.27125,0.83763,0.00029694,0.00029694,0.00029694
252,231.513,0.27432,0.23612,0.85661,0.97242,0.98718,0.98662,0.95222,0.29822,0.26193,0.83511,0.000295776,0.000295776,0.000295776
253,232.428,0.25566,0.22976,0.85751,0.97358,0.98718,0.98897,0.9555,0.30679,0.26801,0.83965,0.000294612,0.000294612,0.000294612
254,233.344,0.25506,0.22553,0.84326,0.97834,0.98718,0.98897,0.95345,0.30733,0.26371,0.84121,0.000293447,0.000293447,0.000293447
255,234.252,0.26101,0.23174,0.84832,0.97736,0.98718,0.98897,0.95666,0.29802,0.24904,0.83896,0.000292283,0.000292283,0.000292283
256,235.161,0.27489,0.23488,0.86797,0.97423,0.98718,0.98897,0.96323,0.3006,0.23551,0.8368,0.000291119,0.000291119,0.000291119
257,236.077,0.26575,0.2472,0.85647,0.969,0.98718,0.98897,0.96154,0.29126,0.24733,0.83776,0.000289955,0.000289955,0.000289955
258,236.993,0.25798,0.23442,0.84966,0.96506,0.98718,0.98534,0.95022,0.30351,0.2573,0.83957,0.00028879,0.00028879,0.00028879
259,237.914,0.25285,0.23667,0.84972,0.94802,0.98718,0.98897,0.95272,0.31051,0.27514,0.84256,0.000287626,0.000287626,0.000287626
260,238.835,0.2581,0.24073,0.86596,0.92791,0.98718,0.98897,0.94867,0.29358,0.27794,0.83508,0.000286462,0.000286462,0.000286462
261,239.743,0.25057,0.22152,0.84606,0.96378,0.98718,0.98897,0.96042,0.28477,0.27248,0.83072,0.000285298,0.000285298,0.000285298
262,240.654,0.25671,0.22452,0.85325,0.97337,0.98718,0.98721,0.95955,0.29328,0.2889,0.82849,0.000284133,0.000284133,0.000284133
263,241.57,0.2462,0.23144,0.84932,0.97421,0.98718,0.98721,0.95827,0.29446,0.28371,0.82918,0.000282969,0.000282969,0.000282969
264,242.489,0.25648,0.22677,0.85834,0.97593,0.98718,0.98897,0.96525,0.29586,0.28056,0.83303,0.000281805,0.000281805,0.000281805
265,243.404,0.24958,0.2167,0.84894,0.97735,0.98718,0.98897,0.9514,0.29336,0.27306,0.83188,0.000280641,0.000280641,0.000280641
266,244.318,0.25522,0.22161,0.85771,0.97099,0.98718,0.98897,0.96571,0.28712,0.27175,0.82466,0.000279476,0.000279476,0.000279476
267,245.23,0.25838,0.24301,0.85676,0.96533,0.98718,0.98897,0.96596,0.28735,0.26616,0.82219,0.000278312,0.000278312,0.000278312
268,246.141,0.26327,0.23548,0.85723,0.97034,0.98718,0.98897,0.95776,0.2932,0.26105,0.82686,0.000277148,0.000277148,0.000277148
269,247.053,0.24568,0.21178,0.84693,0.97014,0.98718,0.98897,0.95043,0.29487,0.25651,0.82848,0.000275984,0.000275984,0.000275984
270,247.963,0.25617,0.22727,0.86603,0.97666,0.98808,0.995,0.97125,0.28783,0.22831,0.82294,0.000274819,0.000274819,0.000274819
271,248.878,0.25347,0.22859,0.85389,0.97548,0.9881,0.995,0.97358,0.27566,0.21814,0.81578,0.000273655,0.000273655,0.000273655
272,249.793,0.25814,0.23758,0.85665,0.96988,0.98718,0.98897,0.96378,0.28615,0.23998,0.81982,0.000272491,0.000272491,0.000272491
273,250.708,0.26401,0.23399,0.86702,0.96386,0.98718,0.98897,0.96301,0.28987,0.24305,0.82626,0.000271327,0.000271327,0.000271327
274,251.616,0.24445,0.22034,0.84393,0.96342,0.98227,0.995,0.97252,0.28165,0.20404,0.81882,0.000270162,0.000270162,0.000270162
275,252.524,0.26032,0.23022,0.86424,0.96675,1,0.995,0.96435,0.28483,0.21594,0.8164,0.000268998,0.000268998,0.000268998
276,253.44,0.2474,0.22409,0.84857,0.97485,0.98941,0.995,0.968,0.28826,0.2055,0.82136,0.000267834,0.000267834,0.000267834
277,254.353,0.24565,0.22969,0.84905,0.96787,0.98035,0.99415,0.96967,0.28673,0.21415,0.8239,0.00026667,0.00026667,0.00026667
278,255.266,0.24582,0.22214,0.85169,0.97864,0.98255,0.995,0.9698,0.28728,0.22206,0.81849,0.000265506,0.000265506,0.000265506
279,256.177,0.25358,0.21891,0.8584,0.97762,0.98825,0.99324,0.96505,0.28787,0.21908,0.81745,0.000264341,0.000264341,0.000264341
280,257.096,0.24269,0.21188,0.83737,0.97484,0.98838,0.995,0.97198,0.29491,0.2138,0.81988,0.000263177,0.000263177,0.000263177
281,258.012,0.25694,0.22602,0.85733,0.97494,0.98395,0.995,0.96841,0.29008,0.21153,0.81947,0.000262013,0.000262013,0.000262013
282,258.923,0.27073,0.23496,0.85636,0.98056,0.98817,0.995,0.96225,0.29076,0.22588,0.82045,0.000260849,0.000260849,0.000260849
283,259.84,0.2652,0.22462,0.8599,0.97792,0.98842,0.995,0.96943,0.28987,0.21906,0.81389,0.000259684,0.000259684,0.000259684
284,260.755,0.25587,0.2182,0.85371,0.97706,0.98844,0.995,0.9744,0.27248,0.2058,0.81055,0.00025852,0.00025852,0.00025852
285,261.669,0.24777,0.2157,0.84983,0.97492,0.98857,0.995,0.9837,0.27296,0.20888,0.81047,0.000257356,0.000257356,0.000257356
286,262.579,0.26074,0.22672,0.86428,0.97859,0.96889,0.995,0.98607,0.26805,0.21825,0.80991,0.000256192,0.000256192,0.000256192
287,263.5,0.24605,0.22868,0.83996,0.9805,0.98273,0.995,0.97736,0.25997,0.19004,0.80626,0.000255027,0.000255027,0.000255027
288,264.417,0.25335,0.21236,0.85904,0.98848,1,0.995,0.98258,0.25999,0.17612,0.80471,0.000253863,0.000253863,0.000253863
289,265.341,0.24346,0.22622,0.84708,0.99081,1,0.995,0.9765,0.2612,0.18167,0.80539,0.000252699,0.000252699,0.000252699
290,266.257,0.24944,0.22344,0.85825,0.986,0.99613,0.995,0.97676,0.26686,0.1849,0.80736,0.000251535,0.000251535,0.000251535
291,267.171,0.26301,0.23121,0.85915,0.97759,0.98777,0.995,0.97125,0.28036,0.20549,0.81215,0.00025037,0.00025037,0.00025037
292,268.089,0.2566,0.22484,0.85297,0.97598,0.98341,0.995,0.97488,0.27156,0.20323,0.80795,0.000249206,0.000249206,0.000249206
293,269.006,0.25604,0.22128,0.85338,0.97343,0.99149,0.995,0.98393,0.27117,0.20214,0.80765,0.000248042,0.000248042,0.000248042
294,269.923,0.24106,0.21124,0.8465,0.96927,0.99224,0.995,0.97446,0.27041,0.19763,0.80733,0.000246878,0.000246878,0.000246878
295,270.837,0.24686,0.2174,0.84926,0.96853,0.98965,0.995,0.9701,0.27544,0.20312,0.8102,0.000245713,0.000245713,0.000245713
296,271.751,0.25907,0.2227,0.8621,0.97165,0.98838,0.995,0.97787,0.27798,0.21956,0.81729,0.000244549,0.000244549,0.000244549
297,272.659,0.26168,0.23005,0.85933,0.97563,0.98841,0.995,0.97656,0.28835,0.23071,0.82141,0.000243385,0.000243385,0.000243385
298,273.568,0.24536,0.2188,0.85393,0.97858,0.98619,0.98897,0.95999,0.27846,0.23614,0.82107,0.000242221,0.000242221,0.000242221
299,274.478,0.24093,0.20815,0.84724,0.97695,0.98766,0.995,0.96428,0.28404,0.23587,0.82407,0.000241056,0.000241056,0.000241056
300,275.389,0.24312,0.20818,0.85098,0.97842,0.98824,0.995,0.96353,0.27799,0.23815,0.82154,0.000239892,0.000239892,0.000239892
301,276.305,0.25891,0.22618,0.85005,0.9762,0.98864,0.995,0.9679,0.2728,0.22355,0.81648,0.000238728,0.000238728,0.000238728
302,277.216,0.25009,0.22674,0.85512,0.97728,0.98718,0.98897,0.96448,0.27958,0.22651,0.8162,0.000237564,0.000237564,0.000237564
303,278.141,0.23509,0.21406,0.8498,0.97464,0.98718,0.98897,0.96914,0.27471,0.22541,0.81693,0.0002364,0.0002364,0.0002364
304,279.054,0.24397,0.21607,0.85337,0.97273,0.98718,0.98897,0.9665,0.27244,0.22179,0.81485,0.000235235,0.000235235,0.000235235
305,279.969,0.26322,0.233,0.86438,0.96725,0.98718,0.98897,0.96289,0.27572,0.22705,0.81646,0.000234071,0.000234071,0.000234071
306,280.885,0.23617,0.21496,0.84774,0.96888,0.98718,0.98897,0.96639,0.27431,0.22724,0.82247,0.000232907,0.000232907,0.000232907
307,281.797,0.24562,0.21449,0.8525,0.97435,0.98718,0.98897,0.9682,0.27188,0.24692,0.8194,0.000231743,0.000231743,0.000231743
308,282.71,0.24035,0.21064,0.85937,0.97725,0.98718,0.98897,0.96973,0.26582,0.22057,0.81678,0.000230578,0.000230578,0.000230578
309,283.625,0.24153,0.21702,0.85033,0.97855,0.98849,0.995,0.97328,0.26415,0.21693,0.81906,0.000229414,0.000229414,0.000229414
310,284.532,0.23268,0.20655,0.84182,0.96919,0.98718,0.98897,0.96573,0.27281,0.21169,0.8174,0.00022825,0.00022825,0.00022825
311,285.449,0.23756,0.20667,0.84455,0.96297,0.98718,0.98897,0.96374,0.27957,0.2267,0.81636,0.000227086,0.000227086,0.000227086
312,286.363,0.2295,0.20957,0.84878,0.97403,0.98877,0.995,0.97094,0.2765,0.2187,0.81535,0.000225921,0.000225921,0.000225921
313,287.278,0.23783,0.20933,0.84809,0.97823,0.98843,0.995,0.96796,0.29007,0.21694,0.82209,0.000224757,0.000224757,0.000224757
314,288.188,0.23692,0.20501,0.8456,0.97769,0.9882,0.995,0.96693,0.28873,0.21042,0.8237,0.000223593,0.000223593,0.000223593
315,289.099,0.23696,0.20543,0.84223,0.97511,0.98718,0.98897,0.96295,0.28472,0.22768,0.8209,0.000222429,0.000222429,0.000222429
316,290.006,0.24083,0.21011,0.83975,0.97609,0.98718,0.98897,0.97069,0.27676,0.2473,0.82129,0.000221264,0.000221264,0.000221264
317,290.925,0.24678,0.20411,0.85742,0.97964,0.98718,0.98897,0.9725,0.27762,0.25451,0.82258,0.0002201,0.0002201,0.0002201
318,291.838,0.23595,0.20525,0.84266,0.97852,0.98718,0.98792,0.96554,0.26366,0.24519,0.81672,0.000218936,0.000218936,0.000218936
319,292.752,0.24967,0.2073,0.85669,0.97904,0.98718,0.98897,0.96704,0.26107,0.25541,0.81124,0.000217772,0.000217772,0.000217772
320,293.663,0.24532,0.21711,0.86136,0.98008,0.98718,0.98897,0.96662,0.26265,0.24961,0.81014,0.000216607,0.000216607,0.000216607
321,294.585,0.22735,0.20316,0.84342,0.98031,0.98718,0.98897,0.96831,0.27159,0.25542,0.81371,0.000215443,0.000215443,0.000215443
322,295.498,0.23328,0.20369,0.84253,0.97826,0.98718,0.98792,0.97762,0.26238,0.25058,0.81189,0.000214279,0.000214279,0.000214279
323,296.409,0.23,0.20751,0.85185,0.97545,0.98718,0.98792,0.96212,0.26836,0.26218,0.8121,0.000213115,0.000213115,0.000213115
324,297.324,0.24067,0.21053,0.84575,0.97247,0.98718,0.98897,0.96462,0.27004,0.25982,0.81402,0.00021195,0.00021195,0.00021195
325,298.248,0.22069,0.20245,0.8407,0.97352,0.98718,0.98897,0.96653,0.2705,0.25509,0.818,0.000210786,0.000210786,0.000210786
326,299.17,0.23321,0.19964,0.84277,0.97834,0.98718,0.98897,0.96163,0.27151,0.26453,0.81873,0.000209622,0.000209622,0.000209622
327,300.086,0.23014,0.20723,0.85074,0.97969,0.98718,0.98897,0.9705,0.26662,0.24444,0.81239,0.000208458,0.000208458,0.000208458
328,300.994,0.23249,0.20538,0.85088,0.97999,0.9881,0.995,0.97129,0.25968,0.20342,0.80874,0.000207294,0.000207294,0.000207294
329,301.904,0.22814,0.20152,0.84641,0.9805,0.98718,0.98897,0.97123,0.26087,0.20704,0.81397,0.000206129,0.000206129,0.000206129
330,302.812,0.23624,0.20881,0.84383,0.98134,0.98718,0.98897,0.96682,0.26259,0.21027,0.81437,0.000204965,0.000204965,0.000204965
331,303.72,0.22709,0.20484,0.84112,0.97613,0.9884,0.995,0.97651,0.2551,0.19551,0.80716,0.000203801,0.000203801,0.000203801
332,304.63,0.22692,0.21108,0.85219,0.97119,0.98874,0.995,0.97692,0.26059,0.19532,0.8062,0.000202637,0.000202637,0.000202637
333,305.539,0.23605,0.21339,0.85376,0.96815,0.98865,0.995,0.97603,0.25363,0.19216,0.80347,0.000201472,0.000201472,0.000201472
334,306.454,0.23439,0.21263,0.86256,0.97299,0.98822,0.995,0.98804,0.2526,0.20235,0.80608,0.000200308,0.000200308,0.000200308
335,307.386,0.22254,0.19776,0.85095,0.97921,0.98814,0.995,0.97778,0.27139,0.21226,0.8132,0.000199144,0.000199144,0.000199144
336,308.306,0.22996,0.19926,0.85796,0.98039,0.98807,0.995,0.98276,0.27189,0.20403,0.81581,0.00019798,0.00019798,0.00019798
337,309.224,0.21959,0.18923,0.84451,0.98027,0.98823,0.995,0.98133,0.27481,0.20502,0.82068,0.000196815,0.000196815,0.000196815
338,310.137,0.22638,0.20169,0.85162,0.96765,0.98844,0.995,0.97681,0.28368,0.20524,0.82331,0.000195651,0.000195651,0.000195651
339,311.052,0.23508,0.21671,0.85851,0.96643,0.98861,0.995,0.97005,0.28114,0.21803,0.82141,0.000194487,0.000194487,0.000194487
340,311.969,0.21974,0.20693,0.84759,0.97475,0.98718,0.98897,0.9709,0.28611,0.23517,0.82283,0.000193323,0.000193323,0.000193323
341,312.886,0.21707,0.20109,0.85557,0.97952,0.98718,0.98897,0.97124,0.28471,0.25834,0.8258,0.000192158,0.000192158,0.000192158
342,313.801,0.21863,0.20191,0.83737,0.97956,0.98718,0.98721,0.95334,0.27487,0.27285,0.82254,0.000190994,0.000190994,0.000190994
343,314.708,0.22704,0.20435,0.84574,0.98035,0.98718,0.98897,0.95892,0.28445,0.23785,0.825,0.00018983,0.00018983,0.00018983
344,315.624,0.2306,0.1999,0.85592,0.97919,0.99037,0.995,0.96526,0.26859,0.19137,0.82271,0.000188666,0.000188666,0.000188666
345,316.553,0.21627,0.19839,0.83352,0.97963,0.99399,0.995,0.97379,0.27165,0.18374,0.81963,0.000187501,0.000187501,0.000187501
346,317.466,0.23936,0.20461,0.85642,0.97649,0.99023,0.995,0.97369,0.26794,0.1896,0.81802,0.000186337,0.000186337,0.000186337
347,318.379,0.21324,0.18818,0.84303,0.97959,0.98818,0.995,0.97498,0.27588,0.2065,0.81918,0.000185173,0.000185173,0.000185173
348,319.288,0.22103,0.19504,0.83322,0.98189,0.98807,0.995,0.97246,0.27309,0.20122,0.81828,0.000184009,0.000184009,0.000184009
349,320.207,0.23203,0.19813,0.85468,0.98079,0.98805,0.995,0.97278,0.27134,0.2051,0.81839,0.000182844,0.000182844,0.000182844
350,321.121,0.21822,0.20227,0.84042,0.97798,0.98803,0.995,0.96958,0.27039,0.20072,0.81788,0.00018168,0.00018168,0.00018168
351,322.036,0.21309,0.19141,0.82862,0.97826,0.98801,0.995,0.97041,0.26279,0.21026,0.81402,0.000180516,0.000180516,0.000180516
352,322.953,0.22191,0.19957,0.84701,0.97907,0.98824,0.995,0.97399,0.2654,0.20021,0.81502,0.000179352,0.000179352,0.000179352
353,323.872,0.20988,0.18776,0.83301,0.98096,0.98832,0.995,0.96939,0.26523,0.195,0.8141,0.000178188,0.000178188,0.000178188
354,324.789,0.21224,0.19892,0.83262,0.98132,0.98845,0.995,0.97283,0.26757,0.19352,0.81277,0.000177023,0.000177023,0.000177023
355,325.702,0.22355,0.19393,0.8454,0.98151,0.98837,0.995,0.97451,0.26598,0.18181,0.81032,0.000175859,0.000175859,0.000175859
356,326.619,0.22182,0.19684,0.83957,0.9812,0.98819,0.995,0.96378,0.27151,0.19373,0.81142,0.000174695,0.000174695,0.000174695
357,327.533,0.21592,0.20265,0.84371,0.98223,0.98811,0.995,0.96937,0.27445,0.19867,0.81445,0.000173531,0.000173531,0.000173531
358,328.447,0.20959,0.18402,0.83896,0.98455,0.98815,0.995,0.97397,0.27747,0.20202,0.82099,0.000172366,0.000172366,0.000172366
359,329.364,0.22091,0.1907,0.84271,0.98377,0.98817,0.995,0.97556,0.27456,0.19801,0.8208,0.000171202,0.000171202,0.000171202
360,330.272,0.21752,0.18768,0.84504,0.98624,0.98857,0.995,0.9695,0.26594,0.18815,0.82081,0.000170038,0.000170038,0.000170038
361,331.19,0.2176,0.20619,0.84737,0.98272,0.98949,0.995,0.96835,0.26545,0.1844,0.8185,0.000168874,0.000168874,0.000168874
362,332.107,0.20953,0.18692,0.84635,0.9824,0.99064,0.995,0.97203,0.26611,0.18585,0.81691,0.000167709,0.000167709,0.000167709
363,333.017,0.2065,0.18407,0.83308,0.98289,0.98958,0.995,0.96896,0.26457,0.18167,0.8139,0.000166545,0.000166545,0.000166545
364,333.926,0.20609,0.18395,0.83987,0.98221,0.99216,0.995,0.9656,0.26242,0.1784,0.81008,0.000165381,0.000165381,0.000165381
365,334.834,0.20335,0.18403,0.84063,0.98116,0.99323,0.995,0.97574,0.26019,0.17629,0.80783,0.000164217,0.000164217,0.000164217
366,335.744,0.20979,0.18725,0.84345,0.98141,0.98953,0.995,0.96986,0.26474,0.18624,0.81294,0.000163052,0.000163052,0.000163052
367,336.66,0.21197,0.18979,0.83549,0.98383,0.98882,0.995,0.97241,0.27436,0.18937,0.81505,0.000161888,0.000161888,0.000161888
368,337.571,0.20281,0.19115,0.84073,0.98361,0.98946,0.995,0.96833,0.2737,0.18073,0.81631,0.000160724,0.000160724,0.000160724
369,338.485,0.20614,0.18672,0.83887,0.98155,0.98921,0.995,0.96772,0.27061,0.1783,0.81747,0.00015956,0.00015956,0.00015956
370,339.395,0.21025,0.18961,0.85728,0.98061,0.98791,0.995,0.96951,0.2686,0.18308,0.81883,0.000158395,0.000158395,0.000158395
371,340.311,0.21797,0.19185,0.84485,0.97931,0.98788,0.995,0.97759,0.27035,0.18399,0.82121,0.000157231,0.000157231,0.000157231
372,341.227,0.21841,0.18987,0.83913,0.97968,0.98814,0.995,0.96743,0.27182,0.19396,0.81973,0.000156067,0.000156067,0.000156067
373,342.143,0.22601,0.20168,0.85151,0.9795,0.98819,0.995,0.96805,0.26501,0.19547,0.81528,0.000154903,0.000154903,0.000154903
374,343.05,0.20972,0.19036,0.8405,0.98037,0.98812,0.995,0.97435,0.26086,0.20206,0.81314,0.000153738,0.000153738,0.000153738
