epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,36.6238,0.42287,0.60218,0.91817,0.71064,0.98579,0.995,0.93358,0.355,0.52131,0.85813,0.000633418,0.000633418,0.000633418
59,37.2442,0.44169,0.62657,0.93099,0.86804,0.7581,0.99246,0.93969,0.39038,1.07759,0.87121,0.000632004,0.000632004,0.000632004
60,37.8642,0.39762,0.59483,0.90472,0.80446,0.83333,0.89588,0.86692,0.32636,1.06195,0.84503,0.000630591,0.000630591,0.000630591
61,38.4842,0.44215,0.62264,0.93979,0.55886,0.83738,0.86038,0.81983,0.35921,1.37633,0.85247,0.000629177,0.000629177,0.000629177
62,39.1057,0.45398,0.61053,0.93808,0.72155,0.8789,0.97957,0.92444,0.35187,1.15942,0.85158,0.000627763,0.000627763,0.000627763
63,39.7282,0.42029,0.6193,0.94168,0.90768,0.94176,0.97262,0.93157,0.35235,1.00953,0.85529,0.000626349,0.000626349,0.000626349
64,40.3508,0.40099,0.58417,0.91765,0.94154,0.98736,0.98944,0.94475,0.35735,0.64679,0.86755,0.000624936,0.000624936,0.000624936
65,40.9715,0.42061,0.58981,0.92204,0.93919,0.98737,0.995,0.96575,0.33288,0.42649,0.85456,0.000623522,0.000623522,0.000623522
66,41.6001,0.42086,0.59453,0.92294,0.94731,0.95646,0.995,0.90887,0.36027,0.44145,0.87779,0.000622108,0.000622108,0.000622108
67,42.2221,0.39552,0.5922,0.91753,0.96423,0.9928,0.995,0.90657,0.33548,0.3544,0.85297,0.000620694,0.000620694,0.000620694
68,42.8429,0.41461,0.58962,0.93371,0.94719,0.98201,0.995,0.96495,0.31381,0.35633,0.83527,0.000619281,0.000619281,0.000619281
69,43.4628,0.40573,0.56275,0.90701,0.90225,1,0.995,0.96646,0.31718,0.34708,0.83578,0.000617867,0.000617867,0.000617867
70,44.0928,0.40478,0.5502,0.91092,0.9678,1,0.995,0.97504,0.29566,0.34114,0.84049,0.000616453,0.000616453,0.000616453
71,44.7227,0.39249,0.52019,0.90859,0.93902,1,0.995,0.95304,0.3362,0.42129,0.84583,0.00061504,0.00061504,0.00061504
72,45.3526,0.41475,0.54391,0.92104,0.91992,0.98125,0.995,0.95273,0.34434,0.4749,0.84256,0.000613626,0.000613626,0.000613626
73,45.9766,0.40768,0.53181,0.91862,0.95969,0.92529,0.995,0.94877,0.34296,0.42253,0.85145,0.000612212,0.000612212,0.000612212
74,46.5973,0.41961,0.53938,0.92868,0.95164,0.93034,0.995,0.95185,0.31488,0.426,0.82657,0.000610798,0.000610798,0.000610798
75,47.2202,0.36311,0.50352,0.89942,0.88188,0.97222,0.98574,0.94919,0.31114,0.41693,0.83104,0.000609385,0.000609385,0.000609385
76,47.8407,0.38901,0.52074,0.89666,0.9716,0.954,0.995,0.94286,0.33703,0.36592,0.84579,0.000607971,0.000607971,0.000607971
77,48.4622,0.41398,0.52769,0.93245,0.97856,0.94961,0.995,0.96845,0.3078,0.34953,0.8434,0.000606557,0.000606557,0.000606557
78,49.0826,0.3758,0.4937,0.88654,0.96607,0.98593,0.995,0.96026,0.29856,0.32851,0.83937,0.000605144,0.000605144,0.000605144
79,49.7039,0.38781,0.4998,0.90744,0.96132,0.99349,0.995,0.93945,0.29791,0.33095,0.83774,0.00060373,0.00060373,0.00060373
80,50.327,0.37956,0.49234,0.90772,0.97165,1,0.995,0.97545,0.29695,0.3004,0.83613,0.000602316,0.000602316,0.000602316
81,50.9558,0.40171,0.51106,0.91503,0.95697,1,0.995,0.97061,0.30121,0.27448,0.83973,0.000600902,0.000600902,0.000600902
82,51.5744,0.38039,0.47212,0.8918,0.96117,1,0.995,0.96182,0.31412,0.31658,0.83342,0.000599489,0.000599489,0.000599489
83,52.1949,0.38036,0.46949,0.90701,0.96168,0.97467,0.995,0.97874,0.28279,0.2931,0.82826,0.000598075,0.000598075,0.000598075
84,52.8217,0.36272,0.45686,0.9017,0.96857,0.96672,0.995,0.95222,0.29766,0.29302,0.83492,0.000596661,0.000596661,0.000596661
85,53.4422,0.40589,0.50964,0.92254,0.96431,0.97612,0.995,0.96336,0.32583,0.32955,0.83704,0.000595248,0.000595248,0.000595248
86,54.0621,0.38784,0.45515,0.91265,0.96447,0.97662,0.995,0.95375,0.32113,0.30909,0.83577,0.000593834,0.000593834,0.000593834
87,54.6868,0.40335,0.46149,0.90633,0.97013,0.98157,0.995,0.97992,0.2988,0.30991,0.83168,0.00059242,0.00059242,0.00059242
88,55.3168,0.39372,0.46786,0.92247,0.96622,1,0.995,0.96369,0.3033,0.29629,0.83326,0.000591006,0.000591006,0.000591006
89,55.939,0.3908,0.48566,0.90764,0.96857,1,0.995,0.97737,0.30959,0.29647,0.83698,0.000589593,0.000589593,0.000589593
90,56.5583,0.4017,0.48892,0.92275,0.95578,0.99191,0.995,0.95677,0.32785,0.32304,0.84124,0.000588179,0.000588179,0.000588179
91,57.1783,0.39191,0.46916,0.90663,0.97076,0.97769,0.995,0.95644,0.30838,0.28743,0.84231,0.000586765,0.000586765,0.000586765
92,57.7999,0.39542,0.45762,0.90802,0.95609,1,0.995,0.95193,0.30544,0.29044,0.83719,0.000585351,0.000585351,0.000585351
93,58.4233,0.40641,0.47367,0.91767,0.97966,0.9937,0.995,0.96514,0.31468,0.31165,0.84296,0.000583938,0.000583938,0.000583938
94,59.0439,0.37937,0.44446,0.89816,0.97498,0.98788,0.995,0.96861,0.3101,0.28589,0.84532,0.000582524,0.000582524,0.000582524
95,59.6639,0.37012,0.44136,0.90032,0.96325,0.99595,0.995,0.96542,0.32599,0.2927,0.84615,0.00058111,0.00058111,0.00058111
96,60.2842,0.36225,0.42093,0.90015,0.95742,0.97903,0.995,0.95651,0.34545,0.37399,0.85591,0.000579697,0.000579697,0.000579697
97,60.9054,0.37323,0.42591,0.9063,0.95054,0.96989,0.995,0.94607,0.38004,0.41096,0.8875,0.000578283,0.000578283,0.000578283
98,61.5264,0.36993,0.42606,0.89283,0.92948,0.99309,0.995,0.95583,0.31684,0.33323,0.85018,0.000576869,0.000576869,0.000576869
99,62.1467,0.38369,0.41342,0.90913,0.94774,0.9384,0.995,0.95206,0.35554,0.33715,0.89851,0.000575455,0.000575455,0.000575455
100,62.7676,0.37402,0.43134,0.89566,0.92024,0.94193,0.995,0.96761,0.30885,0.45445,0.84388,0.000574042,0.000574042,0.000574042
101,63.3924,0.37813,0.41926,0.90278,0.94245,0.88556,0.995,0.95936,0.31499,0.75487,0.83072,0.000572628,0.000572628,0.000572628
102,64.0133,0.38322,0.42016,0.91023,0.95958,0.92922,0.995,0.96536,0.3155,0.55047,0.83967,0.000571214,0.000571214,0.000571214
103,64.6342,0.35811,0.41835,0.89387,0.95571,0.92929,0.995,0.95508,0.33587,0.54303,0.84714,0.000569801,0.000569801,0.000569801
104,65.2557,0.35791,0.42932,0.89098,0.906,0.92911,0.995,0.95668,0.3078,0.63671,0.84363,0.000568387,0.000568387,0.000568387
105,65.8775,0.36612,0.44944,0.90379,0.91108,0.88889,0.92553,0.89272,0.29817,0.87697,0.83764,0.000566973,0.000566973,0.000566973
106,66.4972,0.38363,0.42394,0.90904,0.87249,0.91253,0.93528,0.91299,0.28762,0.75617,0.83328,0.000565559,0.000565559,0.000565559
107,67.1198,0.38582,0.44254,0.91963,0.94832,0.94937,0.995,0.97262,0.29115,0.46295,0.83291,0.000564146,0.000564146,0.000564146
108,67.7385,0.36441,0.42162,0.91111,0.9615,0.99603,0.995,0.96676,0.32046,0.30378,0.83808,0.000562732,0.000562732,0.000562732
109,68.3589,0.35796,0.40855,0.90973,0.96168,0.95444,0.995,0.94731,0.301,0.3238,0.84051,0.000561318,0.000561318,0.000561318
110,68.9801,0.36342,0.39553,0.89204,0.9453,0.94785,0.995,0.9534,0.29383,0.34184,0.84605,0.000559905,0.000559905,0.000559905
111,69.6004,0.33286,0.40041,0.87609,0.93308,0.95453,0.98389,0.93529,0.324,0.34641,0.84852,0.000558491,0.000558491,0.000558491
112,70.2194,0.3347,0.38902,0.88118,0.93443,0.96709,0.98944,0.96778,0.29087,0.29866,0.83708,0.000557077,0.000557077,0.000557077
113,70.8381,0.34542,0.3948,0.88154,0.9163,0.97426,0.995,0.97898,0.27208,0.303,0.82552,0.000555663,0.000555663,0.000555663
114,71.4591,0.33753,0.38332,0.89546,0.96044,0.86893,0.995,0.98176,0.28855,0.4367,0.82903,0.00055425,0.00055425,0.00055425
115,72.0864,0.35999,0.38937,0.91082,0.9671,1,0.995,0.97854,0.28176,0.26888,0.83567,0.000552836,0.000552836,0.000552836
116,72.7064,0.34712,0.40234,0.89378,0.95922,0.99428,0.995,0.98409,0.27314,0.27345,0.82769,0.000551422,0.000551422,0.000551422
117,73.3348,0.36567,0.39578,0.91641,0.96821,1,0.995,0.97829,0.27141,0.25925,0.82619,0.000550008,0.000550008,0.000550008
118,73.9577,0.35891,0.38263,0.90668,0.91259,0.96253,0.995,0.9774,0.28347,0.35198,0.83403,0.000548595,0.000548595,0.000548595
119,74.5797,0.36997,0.38483,0.91322,0.95589,1,0.995,0.96536,0.30427,0.27835,0.83714,0.000547181,0.000547181,0.000547181
120,75.2021,0.33865,0.37197,0.8844,0.97016,0.99336,0.995,0.96775,0.31212,0.29413,0.84205,0.000545767,0.000545767,0.000545767
121,75.8223,0.34419,0.39034,0.89298,0.96922,0.98195,0.995,0.95352,0.30441,0.31108,0.83809,0.000544354,0.000544354,0.000544354
122,76.4419,0.35799,0.41019,0.90255,0.93877,0.97537,0.98944,0.96794,0.29735,0.29964,0.84124,0.00054294,0.00054294,0.00054294
123,77.0622,0.33035,0.35596,0.88949,0.95063,1,0.995,0.97774,0.26709,0.26282,0.8307,0.000541526,0.000541526,0.000541526
124,77.6823,0.34555,0.40262,0.8922,0.95508,0.98262,0.995,0.97226,0.26978,0.28892,0.81835,0.000540112,0.000540112,0.000540112
125,78.3032,0.33874,0.36146,0.89105,0.95917,0.97222,0.98944,0.96465,0.26773,0.27501,0.81996,0.000538699,0.000538699,0.000538699
126,78.9239,0.35467,0.3804,0.91199,0.94511,0.97222,0.98944,0.97,0.27474,0.30704,0.82943,0.000537285,0.000537285,0.000537285
127,79.545,0.36224,0.37889,0.91888,0.92238,0.97222,0.98574,0.95968,0.28477,0.33886,0.83486,0.000535871,0.000535871,0.000535871
128,80.1677,0.34167,0.37769,0.89394,0.95516,0.97222,0.98574,0.96271,0.26633,0.31828,0.83237,0.000534458,0.000534458,0.000534458
129,80.7886,0.34982,0.36863,0.89932,0.95933,0.97222,0.98574,0.947,0.27181,0.33834,0.83671,0.000533044,0.000533044,0.000533044
130,81.4109,0.36156,0.38124,0.88936,0.96036,0.97844,0.995,0.95934,0.28146,0.30504,0.84208,0.00053163,0.00053163,0.00053163
131,82.0309,0.38782,0.387,0.91902,0.92474,0.98812,0.995,0.94019,0.33652,0.27522,0.85177,0.000530216,0.000530216,0.000530216
132,82.6502,0.35082,0.37795,0.903,0.9493,0.97222,0.97134,0.92403,0.31375,0.35593,0.84406,0.000528803,0.000528803,0.000528803
133,83.2713,0.34377,0.36989,0.90052,0.96636,0.97418,0.995,0.93543,0.30244,0.36517,0.83878,0.000527389,0.000527389,0.000527389
134,83.917,0.34636,0.35812,0.89585,0.96636,0.97407,0.995,0.95679,0.29128,0.2918,0.83384,0.000525975,0.000525975,0.000525975
135,84.5377,0.31465,0.35006,0.89022,0.9736,0.98254,0.995,0.97312,0.26921,0.24919,0.83167,0.000524562,0.000524562,0.000524562
136,85.1608,0.33893,0.34437,0.89205,0.98327,0.98627,0.995,0.97147,0.27681,0.26219,0.83664,0.000523148,0.000523148,0.000523148
137,85.7826,0.35561,0.36372,0.89279,0.97199,0.98749,0.995,0.97168,0.27794,0.27195,0.83324,0.000521734,0.000521734,0.000521734
138,86.405,0.35253,0.36311,0.91121,0.96343,0.97222,0.98944,0.95299,0.2786,0.28425,0.84048,0.00052032,0.00052032,0.00052032
139,87.0247,0.34488,0.37021,0.90385,0.95946,0.95863,0.98944,0.95452,0.29658,0.31021,0.84108,0.000518907,0.000518907,0.000518907
140,87.6445,0.33743,0.34644,0.89347,0.97367,0.96158,0.995,0.96101,0.28154,0.31274,0.83889,0.000517493,0.000517493,0.000517493
141,88.2653,0.33862,0.35756,0.89816,0.97903,0.96622,0.995,0.95683,0.26861,0.31171,0.83012,0.000516079,0.000516079,0.000516079
142,88.888,0.32807,0.3482,0.89218,0.97028,0.99101,0.995,0.96638,0.28188,0.29056,0.83418,0.000514665,0.000514665,0.000514665
143,89.5079,0.34539,0.35853,0.89604,0.96922,1,0.995,0.96073,0.31479,0.28848,0.84571,0.000513252,0.000513252,0.000513252
144,90.1308,0.34073,0.33724,0.89208,0.92919,1,0.995,0.94756,0.33359,0.29849,0.8562,0.000511838,0.000511838,0.000511838
145,90.7497,0.37532,0.36779,0.90679,0.93812,1,0.995,0.96046,0.29234,0.28933,0.84176,0.000510424,0.000510424,0.000510424
146,91.3699,0.32136,0.33904,0.88389,0.96399,1,0.995,0.96347,0.30203,0.27558,0.84616,0.000509011,0.000509011,0.000509011
147,91.9892,0.3377,0.33938,0.8833,0.97991,0.98908,0.995,0.96666,0.31364,0.27658,0.86074,0.000507597,0.000507597,0.000507597
148,92.6097,0.34427,0.35647,0.89171,0.96769,0.97848,0.995,0.95908,0.32807,0.28212,0.86042,0.000506183,0.000506183,0.000506183
149,93.2314,0.35825,0.3506,0.89321,0.96636,0.97222,0.98944,0.96026,0.28519,0.27601,0.83652,0.000504769,0.000504769,0.000504769
150,93.8529,0.33229,0.34188,0.89279,0.97448,1,0.995,0.95722,0.27756,0.28416,0.83176,0.000503356,0.000503356,0.000503356
151,94.4717,0.32128,0.3327,0.88796,0.96502,0.99918,0.995,0.98136,0.25449,0.2496,0.817,0.000501942,0.000501942,0.000501942
152,95.0917,0.34461,0.36131,0.89352,0.97318,0.99653,0.995,0.98756,0.24074,0.22204,0.81004,0.000500528,0.000500528,0.000500528
153,95.7192,0.3377,0.34776,0.8997,0.9768,0.99914,0.995,0.97606,0.27021,0.21774,0.81916,0.000499115,0.000499115,0.000499115
154,96.3387,0.30644,0.31836,0.87249,0.97614,1,0.995,0.95435,0.29818,0.22688,0.82906,0.000497701,0.000497701,0.000497701
155,96.9611,0.31868,0.32349,0.89126,0.97553,1,0.995,0.94931,0.31366,0.23845,0.85501,0.000496287,0.000496287,0.000496287
156,97.5795,0.31292,0.30993,0.88896,0.97561,0.99535,0.995,0.94352,0.32234,0.23415,0.85104,0.000494873,0.000494873,0.000494873
157,98.1999,0.34212,0.33212,0.89491,0.9759,1,0.995,0.97452,0.28291,0.23444,0.82804,0.00049346,0.00049346,0.00049346
158,98.8203,0.32893,0.33803,0.87651,0.95497,0.99304,0.995,0.96505,0.28253,0.25655,0.83081,0.000492046,0.000492046,0.000492046
159,99.4401,0.33868,0.33012,0.89122,0.94226,0.98087,0.995,0.97404,0.29608,0.29489,0.8352,0.000490632,0.000490632,0.000490632
160,100.062,0.32389,0.31371,0.88946,0.96325,0.99881,0.995,0.97519,0.28296,0.26216,0.83477,0.000489219,0.000489219,0.000489219
161,100.684,0.30502,0.31229,0.87027,0.94559,0.99138,0.995,0.97417,0.27464,0.25376,0.82565,0.000487805,0.000487805,0.000487805
162,101.305,0.32898,0.31603,0.88354,0.9634,0.95568,0.98944,0.9665,0.27533,0.27234,0.81759,0.000486391,0.000486391,0.000486391
163,101.926,0.33668,0.32684,0.89032,0.92964,1,0.995,0.96517,0.26771,0.26055,0.82267,0.000484977,0.000484977,0.000484977
164,102.549,0.29841,0.30584,0.86605,0.94096,1,0.995,0.9668,0.27266,0.26002,0.82506,0.000483564,0.000483564,0.000483564
165,103.172,0.29647,0.31603,0.86494,0.963,0.97865,0.995,0.96428,0.27951,0.25247,0.82281,0.00048215,0.00048215,0.00048215
166,103.792,0.31899,0.3231,0.87567,0.96309,0.98561,0.995,0.97714,0.26165,0.25048,0.81662,0.000480736,0.000480736,0.000480736
167,104.414,0.30054,0.31522,0.87248,0.96296,1,0.995,0.96695,0.2711,0.2519,0.8151,0.000479322,0.000479322,0.000479322
168,105.039,0.30837,0.32608,0.88131,0.95452,0.97207,0.98944,0.95867,0.28159,0.24343,0.8186,0.000477909,0.000477909,0.000477909
169,105.658,0.31769,0.31951,0.87242,0.95636,0.95942,0.98944,0.97012,0.26886,0.29606,0.82271,0.000476495,0.000476495,0.000476495
170,106.277,0.29157,0.29823,0.85903,0.95732,0.96705,0.995,0.98098,0.23961,0.25253,0.81655,0.000475081,0.000475081,0.000475081
171,106.898,0.32141,0.34489,0.88187,0.97082,0.97213,0.995,0.97585,0.26034,0.24314,0.81684,0.000473668,0.000473668,0.000473668
172,107.522,0.30473,0.30934,0.87541,0.97436,0.98337,0.995,0.96842,0.30466,0.23264,0.82571,0.000472254,0.000472254,0.000472254
173,108.142,0.31228,0.33097,0.87685,0.97402,1,0.995,0.9717,0.29117,0.21777,0.82472,0.00047084,0.00047084,0.00047084
174,108.763,0.33131,0.32347,0.90073,0.96633,1,0.995,0.97074,0.30341,0.24371,0.83534,0.000469426,0.000469426,0.000469426
175,109.386,0.30355,0.3178,0.88044,0.96476,1,0.995,0.96685,0.29286,0.22655,0.83586,0.000468013,0.000468013,0.000468013
176,110.006,0.29896,0.30627,0.88589,0.96814,1,0.995,0.97755,0.27423,0.23708,0.82912,0.000466599,0.000466599,0.000466599
177,110.627,0.30811,0.32863,0.87863,0.97048,1,0.995,0.95485,0.29181,0.22753,0.83258,0.000465185,0.000465185,0.000465185
178,111.245,0.33242,0.31493,0.89312,0.97079,0.98565,0.995,0.95923,0.30606,0.23842,0.83239,0.000463772,0.000463772,0.000463772
179,111.869,0.32106,0.30198,0.88983,0.97138,1,0.995,0.9621,0.3031,0.23462,0.8354,0.000462358,0.000462358,0.000462358
180,112.492,0.33682,0.3168,0.88966,0.97185,1,0.995,0.96144,0.31239,0.24457,0.83489,0.000460944,0.000460944,0.000460944
181,113.114,0.29504,0.30212,0.86881,0.97168,0.98819,0.995,0.97697,0.3021,0.24618,0.83021,0.00045953,0.00045953,0.00045953
182,113.734,0.30934,0.30589,0.88773,0.97777,0.98898,0.995,0.97413,0.2809,0.22308,0.82417,0.000458117,0.000458117,0.000458117
183,114.359,0.30636,0.30638,0.86466,0.96098,1,0.995,0.97589,0.26824,0.21012,0.82164,0.000456703,0.000456703,0.000456703
184,114.981,0.32254,0.30612,0.89861,0.98067,1,0.995,0.97813,0.26982,0.18881,0.82457,0.000455289,0.000455289,0.000455289
185,115.602,0.31678,0.30399,0.88696,0.97764,1,0.995,0.97773,0.26099,0.20015,0.82169,0.000453876,0.000453876,0.000453876
186,116.228,0.29143,0.28458,0.8733,0.98339,1,0.995,0.95941,0.26691,0.20955,0.81791,0.000452462,0.000452462,0.000452462
187,116.849,0.31009,0.30948,0.87834,0.98235,1,0.995,0.97673,0.27068,0.21069,0.82213,0.000451048,0.000451048,0.000451048
