epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,173.946,0.31702,0.33958,0.97916,0.70339,0.81702,0.85079,0.82274,0.26945,1.10597,0.99584,0.00105638,0.00105638,0.00105638
187,174.869,0.33088,0.32316,1.01594,0.70511,0.83193,0.86977,0.84961,0.26032,1.05036,0.99179,0.00105308,0.00105308,0.00105308
188,175.804,0.33479,0.34639,1.02181,0.71313,0.70765,0.89944,0.8723,0.26788,1.01393,0.99976,0.00104978,0.00104978,0.00104978
189,176.727,0.30372,0.30973,0.96593,0.69367,0.76106,0.80679,0.77747,0.25741,1.12583,0.99917,0.00104648,0.00104648,0.00104648
190,177.655,0.30435,0.32124,0.98242,0.71043,0.78535,0.73528,0.71024,0.24631,1.2607,0.99749,0.00104318,0.00104318,0.00104318
191,178.577,0.3115,0.35559,0.97282,0.71247,0.78571,0.69377,0.67422,0.25894,1.2175,0.99521,0.00103987,0.00103987,0.00103987
192,179.509,0.29295,0.32402,0.95181,0.73607,0.89844,0.88671,0.85423,0.25522,0.88905,0.98408,0.00103657,0.00103657,0.00103657
193,180.433,0.35534,0.32271,1.02833,0.74744,0.91261,0.90871,0.87585,0.2651,0.77508,0.99018,0.00103327,0.00103327,0.00103327
194,181.364,0.30254,0.3553,0.98285,0.71367,0.95844,0.93278,0.9087,0.25949,0.70812,0.99133,0.00102997,0.00102997,0.00102997
195,182.292,0.29803,0.31739,0.97102,0.72343,0.84524,0.91637,0.88934,0.27016,0.77386,0.99203,0.00102667,0.00102667,0.00102667
196,183.223,0.31308,0.30648,0.96287,0.71472,0.84524,0.906,0.88978,0.26435,0.89989,0.98471,0.00102337,0.00102337,0.00102337
197,184.152,0.34971,0.41626,1.04195,0.71216,0.84524,0.91637,0.89993,0.26592,0.91382,0.99662,0.00102007,0.00102007,0.00102007
198,185.086,0.31932,0.3308,0.99001,0.70562,0.84524,0.88562,0.86896,0.25662,0.94223,1.0165,0.00101677,0.00101677,0.00101677
199,186.013,0.33898,0.34032,0.97008,0.71209,0.84289,0.89722,0.87726,0.25943,0.9207,1.03593,0.00101347,0.00101347,0.00101347
200,186.952,0.31448,0.31143,0.98458,0.71986,0.91667,0.90721,0.88513,0.30647,0.77191,1.07079,0.00101017,0.00101017,0.00101017
201,187.876,0.31488,0.34008,0.9819,0.72771,0.91667,0.89604,0.86427,0.30926,0.76622,1.05713,0.00100687,0.00100687,0.00100687
202,188.807,0.3248,0.32401,0.99968,0.7341,0.91667,0.91057,0.88368,0.27158,0.67108,0.98429,0.00100357,0.00100357,0.00100357
203,189.732,0.32453,0.32121,0.99102,0.73374,0.91667,0.93239,0.90883,0.27798,0.65282,0.98027,0.00100027,0.00100027,0.00100027
204,190.666,0.31625,0.29519,0.97545,0.75203,0.95466,0.94208,0.91169,0.3057,0.65479,0.9897,0.000996966,0.000996966,0.000996966
205,191.589,0.31505,0.30668,0.98087,0.75434,0.96544,0.94208,0.90062,0.30173,0.68257,0.9943,0.000993665,0.000993665,0.000993665
206,192.518,0.34713,0.31738,1.01522,0.71674,0.89457,0.92875,0.88633,0.3155,0.87685,1.0434,0.000990365,0.000990365,0.000990365
207,193.441,0.32916,0.31888,0.98062,0.71324,0.83905,0.90683,0.84318,0.29775,0.86863,1.04929,0.000987064,0.000987064,0.000987064
208,194.372,0.32464,0.30108,0.9952,0.75793,0.91218,0.85698,0.82875,0.27295,0.89579,1.02306,0.000983763,0.000983763,0.000983763
209,195.292,0.32682,0.30821,1.01847,0.71077,0.83798,0.82412,0.7965,0.2556,0.93275,1.00901,0.000980463,0.000980463,0.000980463
210,196.226,0.31249,0.29224,0.98946,0.71642,0.83951,0.86399,0.83376,0.26757,0.80502,1.0351,0.000977162,0.000977162,0.000977162
211,197.155,0.33442,0.31793,1.01193,0.71754,0.83952,0.87165,0.84027,0.2774,0.81147,1.0275,0.000973861,0.000973861,0.000973861
212,198.087,0.32314,0.31285,1.0036,0.70595,0.83279,0.87473,0.83471,0.2662,0.9295,0.99171,0.000970561,0.000970561,0.000970561
213,199.019,0.29944,0.30724,0.99367,0.75226,0.71285,0.82047,0.77726,0.29616,1.04661,1.01969,0.00096726,0.00096726,0.00096726
214,199.947,0.32232,0.32022,0.9889,0.69576,0.7698,0.80698,0.77452,0.29311,1.26947,1.05664,0.000963959,0.000963959,0.000963959
215,200.869,0.31482,0.33292,0.98778,0.74408,0.70538,0.85694,0.82671,0.28147,1.15651,1.0454,0.000960659,0.000960659,0.000960659
216,201.798,0.32779,0.30157,1.00208,0.73517,0.82642,0.92556,0.90178,0.25965,0.89678,0.99705,0.000957358,0.000957358,0.000957358
217,202.722,0.31219,0.29455,0.99305,0.76121,0.92502,0.94208,0.91836,0.28551,0.78079,1.01977,0.000954057,0.000954057,0.000954057
218,203.658,0.30298,0.28128,0.99075,0.73745,1,0.94208,0.90811,0.29635,0.71218,1.013,0.000950757,0.000950757,0.000950757
219,204.59,0.29699,0.28242,0.96712,0.75098,1,0.94208,0.9126,0.25524,0.67959,0.99078,0.000947456,0.000947456,0.000947456
220,205.519,0.30988,0.27975,1.00841,0.76405,0.95072,0.94208,0.9085,0.24526,0.81449,0.99523,0.000944155,0.000944155,0.000944155
221,206.444,0.30127,0.30362,0.98216,0.70881,0.838,0.90891,0.87702,0.24305,0.96391,0.999,0.000940855,0.000940855,0.000940855
222,207.38,0.30994,0.31081,0.97247,0.70432,0.771,0.7803,0.75222,0.26823,1.20546,1.0111,0.000937554,0.000937554,0.000937554
223,208.307,0.29431,0.27978,0.95794,0.6989,0.77039,0.76267,0.7267,0.26518,1.26505,1.02218,0.000934253,0.000934253,0.000934253
224,209.244,0.28481,0.29385,0.94531,0.74797,0.84866,0.77456,0.7502,0.28178,1.24429,1.04836,0.000930953,0.000930953,0.000930953
225,210.17,0.32885,0.3165,0.99534,0.74772,0.84759,0.79882,0.76444,0.28284,1.22992,1.05722,0.000927652,0.000927652,0.000927652
226,211.103,0.31998,0.30902,1.02219,0.7479,0.84846,0.82575,0.8044,0.29591,1.27159,1.05346,0.000924352,0.000924352,0.000924352
227,212.026,0.30329,0.29814,0.97344,0.74796,0.84875,0.852,0.81442,0.29755,1.26793,1.06379,0.000921051,0.000921051,0.000921051
228,212.968,0.28202,0.30674,0.96284,0.70646,0.83833,0.92258,0.89183,0.251,0.9829,1.04186,0.00091775,0.00091775,0.00091775
229,213.887,0.31478,0.30207,0.98983,0.70765,0.84372,0.91863,0.88917,0.24798,0.86799,1.03672,0.00091445,0.00091445,0.00091445
230,214.818,0.30619,0.29163,0.98625,0.71448,0.91667,0.9163,0.88919,0.30026,0.86523,1.06623,0.000911149,0.000911149,0.000911149
231,215.743,0.35259,0.33479,0.98264,0.70958,0.84483,0.91938,0.88523,0.31342,0.92357,1.08284,0.000907848,0.000907848,0.000907848
232,216.671,0.31652,0.2912,0.98156,0.71098,0.8646,0.89904,0.85036,0.2777,0.86376,1.03669,0.000904548,0.000904548,0.000904548
233,217.596,0.345,0.31345,0.97852,0.71247,0.87375,0.86279,0.82983,0.30662,0.89487,1.05065,0.000901247,0.000901247,0.000901247
