epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
195,328.142,0.30464,0.91362,0.90047,0.98222,1,0.995,0.59701,1.23643,2.25741,2.53144,0.00046352,0.00046352,0.00046352
196,329.769,0.44024,1.19901,1.11366,0.98222,1,0.995,0.59701,1.23643,2.25741,2.53144,0.0004556,0.0004556,0.0004556
197,331.405,0.64499,1.54703,1.35683,0.98222,1,0.995,0.59701,1.23643,2.25741,2.53144,0.00044768,0.00044768,0.00044768
198,333.09,0.35272,1.22723,1.0133,0.98222,1,0.995,0.59701,1.23643,2.25741,2.53144,0.00043976,0.00043976,0.00043976
199,334.725,0.60878,1.32112,1.23644,0.98222,1,0.995,0.59701,1.23643,2.25741,2.53144,0.00043184,0.00043184,0.00043184
200,336.363,0.35505,1.05652,0.98938,0.97642,1,0.995,0.63396,1.00102,1.89636,2.05852,0.00042392,0.00042392,0.00042392
201,338.051,0.37765,1.02922,0.99292,0.97642,1,0.995,0.63396,1.00102,1.89636,2.05852,0.000416,0.000416,0.000416
202,339.678,0.3033,1.46622,0.93235,0.97642,1,0.995,0.63396,1.00102,1.89636,2.05852,0.00040808,0.00040808,0.00040808
203,341.327,0.37273,1.09542,0.95874,0.97642,1,0.995,0.63396,1.00102,1.89636,2.05852,0.00040016,0.00040016,0.00040016
204,342.969,0.50849,1.27106,1.18773,0.97642,1,0.995,0.63396,1.00102,1.89636,2.05852,0.00039224,0.00039224,0.00039224
205,344.593,0.48774,1.42082,1.29265,0.97642,1,0.995,0.63396,1.00102,1.89636,2.05852,0.00038432,0.00038432,0.00038432
206,346.23,0.40193,1.29135,1.13125,0.96236,1,0.995,0.61648,0.91781,1.86948,1.96552,0.0003764,0.0003764,0.0003764
207,347.923,0.27445,1.13313,0.97434,0.96236,1,0.995,0.61648,0.91781,1.86948,1.96552,0.00036848,0.00036848,0.00036848
208,349.559,0.28018,1.22182,0.9489,0.96236,1,0.995,0.61648,0.91781,1.86948,1.96552,0.00036056,0.00036056,0.00036056
209,351.192,0.43715,1.0407,0.99996,0.96236,1,0.995,0.61648,0.91781,1.86948,1.96552,0.00035264,0.00035264,0.00035264
210,352.817,0.53092,1.32752,1.08097,0.96236,1,0.995,0.61648,0.91781,1.86948,1.96552,0.00034472,0.00034472,0.00034472
211,354.445,0.34095,1.05789,1.03454,0.97841,1,0.995,0.63396,0.94987,1.85566,2.00712,0.0003368,0.0003368,0.0003368
212,356.119,0.48213,1.381,1.11051,0.97841,1,0.995,0.63396,0.94987,1.85566,2.00712,0.00032888,0.00032888,0.00032888
213,357.757,0.43958,1.26562,1.08397,0.97841,1,0.995,0.63396,0.94987,1.85566,2.00712,0.00032096,0.00032096,0.00032096
214,359.386,0.31265,1.09612,1.04023,0.97841,1,0.995,0.63396,0.94987,1.85566,2.00712,0.00031304,0.00031304,0.00031304
215,361.022,0.29944,1.14104,0.93752,0.97841,1,0.995,0.63396,0.94987,1.85566,2.00712,0.00030512,0.00030512,0.00030512
216,362.65,0.26653,3.29743,0.79587,0.91906,1,0.995,0.63017,1.09968,2.16244,2.2935,0.0002972,0.0002972,0.0002972
217,364.34,0.30926,1.21849,0.94979,0.91906,1,0.995,0.63017,1.09968,2.16244,2.2935,0.00028928,0.00028928,0.00028928
218,366.023,0.35416,1.43325,1.07588,0.91906,1,0.995,0.63017,1.09968,2.16244,2.2935,0.00028136,0.00028136,0.00028136
219,367.691,0.44775,1.13025,1.18107,0.91906,1,0.995,0.63017,1.09968,2.16244,2.2935,0.00027344,0.00027344,0.00027344
220,369.324,0.36879,1.06301,1.0278,0.91906,1,0.995,0.63017,1.09968,2.16244,2.2935,0.00026552,0.00026552,0.00026552
221,371.011,0.40035,1.10323,1.00962,0.91906,1,0.995,0.63017,1.09968,2.16244,2.2935,0.0002576,0.0002576,0.0002576
222,372.707,0.36533,1.13786,0.97373,0.91541,1,0.995,0.46418,1.2412,2.36767,2.50543,0.00024968,0.00024968,0.00024968
223,374.34,0.31815,1.05496,0.95876,0.91541,1,0.995,0.46418,1.2412,2.36767,2.50543,0.00024176,0.00024176,0.00024176
224,376.036,0.48282,1.53554,1.11765,0.91541,1,0.995,0.46418,1.2412,2.36767,2.50543,0.00023384,0.00023384,0.00023384
225,377.732,0.47188,1.40754,1.22993,0.91541,1,0.995,0.46418,1.2412,2.36767,2.50543,0.00022592,0.00022592,0.00022592
226,379.382,0.31592,1.01041,0.96427,0.91541,1,0.995,0.46418,1.2412,2.36767,2.50543,0.000218,0.000218,0.000218
227,381.066,0.28587,1.11058,0.99542,0.9178,1,0.995,0.45339,1.16384,2.32215,2.29123,0.00021008,0.00021008,0.00021008
228,382.699,0.3824,1.05861,1.00314,0.9178,1,0.995,0.45339,1.16384,2.32215,2.29123,0.00020216,0.00020216,0.00020216
229,384.385,0.26126,1.0112,0.96134,0.9178,1,0.995,0.45339,1.16384,2.32215,2.29123,0.00019424,0.00019424,0.00019424
230,386.024,0.29064,0.95647,0.92302,0.9178,1,0.995,0.45339,1.16384,2.32215,2.29123,0.00018632,0.00018632,0.00018632
231,387.664,0.28885,1.04755,0.97471,0.9178,1,0.995,0.45339,1.16384,2.32215,2.29123,0.0001784,0.0001784,0.0001784
232,389.368,0.29585,0.97017,0.90398,0.95081,1,0.995,0.45323,1.16347,2.25958,2.24639,0.00017048,0.00017048,0.00017048
233,391.044,0.45343,1.41092,1.0302,0.95081,1,0.995,0.45323,1.16347,2.25958,2.24639,0.00016256,0.00016256,0.00016256
234,392.7,0.46524,1.52591,1.23928,0.95081,1,0.995,0.45323,1.16347,2.25958,2.24639,0.00015464,0.00015464,0.00015464
235,394.33,0.40082,1.45022,1.13034,0.95081,1,0.995,0.45323,1.16347,2.25958,2.24639,0.00014672,0.00014672,0.00014672
236,395.983,0.31683,1.00694,1.00654,0.95081,1,0.995,0.45323,1.16347,2.25958,2.24639,0.0001388,0.0001388,0.0001388
237,397.623,0.28158,1.19627,0.93312,0.95081,1,0.995,0.45323,1.16347,2.25958,2.24639,0.00013088,0.00013088,0.00013088
238,399.361,0.29357,1.2898,1.00418,0.97564,1,0.995,0.52387,1.07616,2.40074,2.22718,0.00012296,0.00012296,0.00012296
239,401.011,0.21899,1.08721,0.94895,0.97564,1,0.995,0.52387,1.07616,2.40074,2.22718,0.00011504,0.00011504,0.00011504
240,402.655,0.28905,1.11996,1.02387,0.97564,1,0.995,0.52387,1.07616,2.40074,2.22718,0.00010712,0.00010712,0.00010712
241,404.819,0.19709,1.55575,0.80957,0.97564,1,0.995,0.52387,1.07616,2.40074,2.22718,9.92e-05,9.92e-05,9.92e-05
242,406.521,0.22257,1.65401,0.89885,0.97564,1,0.995,0.52387,1.07616,2.40074,2.22718,9.128e-05,9.128e-05,9.128e-05
243,408.166,0.21914,1.61361,0.78745,0.96685,1,0.995,0.55971,1.06166,2.16601,2.24316,8.336e-05,8.336e-05,8.336e-05
244,409.81,0.23964,1.67695,1.00137,0.96685,1,0.995,0.55971,1.06166,2.16601,2.24316,7.544e-05,7.544e-05,7.544e-05
245,411.439,0.27124,1.71614,0.94194,0.96685,1,0.995,0.55971,1.06166,2.16601,2.24316,6.752e-05,6.752e-05,6.752e-05
246,413.174,0.22277,1.75494,0.90852,0.96685,1,0.995,0.55971,1.06166,2.16601,2.24316,5.96e-05,5.96e-05,5.96e-05
247,414.806,0.41091,1.8051,0.9585,0.96685,1,0.995,0.55971,1.06166,2.16601,2.24316,5.168e-05,5.168e-05,5.168e-05
248,416.468,0.18615,1.50344,0.78064,0.97402,1,0.995,0.79517,0.91718,1.59517,1.93508,4.376e-05,4.376e-05,4.376e-05
249,418.17,0.35593,1.81099,1.08258,0.97402,1,0.995,0.79517,0.91718,1.59517,1.93508,3.584e-05,3.584e-05,3.584e-05
250,419.878,0.16361,1.52751,0.76777,0.97402,1,0.995,0.79517,0.91718,1.59517,1.93508,2.792e-05,2.792e-05,2.792e-05
